date,doses,cost
12/5/2009,14016,2.14
12/6/2009,11449,2.2
12/7/2009,7828,2.71
12/8/2009,9244,2.78
12/9/2009,8434,2.41
12/10/2009,13882,2.95
12/11/2009,7815,2.83
12/12/2009,12345,2.62
12/13/2009,12038,2.91
12/14/2009,14203,2.75
12/15/2009,10888,2.16
12/16/2009,9441,2.08
12/17/2009,12687,2.02
12/18/2009,8271,2.2
12/19/2009,13329,2.67
12/20/2009,11530,2.71
12/21/2009,9470,2.53
12/22/2009,9199,2.4
12/23/2009,9189,2.88
12/24/2009,7931,2.07
12/25/2009,10136,2.66
12/26/2009,12367,2.47
12/27/2009,11272,2.76
12/28/2009,7903,2.67
12/29/2009,8472,2.01
12/30/2009,13977,2.9
12/31/2009,9514,2.4
1/1/2010,12592,2.77
1/2/2010,11206,2.3
1/3/2010,7906,2.33
1/4/2010,13071,2.17
1/5/2010,9604,2.39
1/6/2010,11767,2.27
1/7/2010,12465,2.92
1/8/2010,11003,2.74
1/9/2010,10652,2.02
1/10/2010,12612,2.29
1/11/2010,14261,2.78
1/12/2010,10160,2.7
1/13/2010,13447,2.67
1/14/2010,8405,2.44
1/15/2010,8030,2.38
1/16/2010,8525,2.01
1/17/2010,8754,2.45
1/18/2010,12930,2.76
1/19/2010,10893,2.59
1/20/2010,9746,2.86
1/21/2010,9470,2.89
1/22/2010,12414,2.69
1/23/2010,8707,2.42
1/24/2010,12273,2.79
1/25/2010,13369,2.18
1/26/2010,12440,2.53
1/27/2010,13876,2.29
1/28/2010,9794,2.58
1/29/2010,13709,2.74
1/30/2010,10800,2.22
1/31/2010,11150,3
2/1/2010,11931,2.06
2/2/2010,7996,2.64
2/3/2010,13558,2.68
2/4/2010,10342,2.72
2/5/2010,12496,2.01
2/6/2010,13171,2.25
2/7/2010,12239,2.76
2/8/2010,13287,2.09
2/9/2010,7927,2.3
2/10/2010,9435,2.05
2/11/2010,12703,2.12
2/12/2010,11419,2.55
2/13/2010,8140,2.48
2/14/2010,10860,2.96
2/15/2010,10425,2.95
2/16/2010,8435,2.33
2/17/2010,13326,2.1
2/18/2010,8842,2.12
2/19/2010,12791,2.03
2/20/2010,13651,2.68
2/21/2010,10101,2.36
2/22/2010,9722,2.32
2/23/2010,13920,2.19
2/24/2010,10552,2.64
2/25/2010,8066,2.51
2/26/2010,10279,2.27
2/27/2010,12953,2.28
2/28/2010,10622,2.6
3/1/2010,7884,2.55
3/2/2010,10315,2.7
3/3/2010,7767,2.37
3/4/2010,10249,2.92
3/5/2010,8972,2.71
3/6/2010,14025,2.23
3/7/2010,9403,2.46
3/8/2010,10416,2.48
3/9/2010,13782,2.04
3/10/2010,8544,2.16
3/11/2010,9964,2.98
3/12/2010,13451,2.6
3/13/2010,8907,2.17
3/14/2010,8267,2.8
3/15/2010,11213,2.04
3/16/2010,9552,2.21
3/17/2010,13019,2.44
3/18/2010,8474,2.87
3/19/2010,12174,2.69
3/20/2010,12295,2.38
3/21/2010,11995,2.14
3/22/2010,13401,2.51
3/23/2010,11603,2.67
3/24/2010,8399,2.78
3/25/2010,13315,2.99
3/26/2010,9487,2.88
3/27/2010,10344,2.64
3/28/2010,11820,2.14
3/29/2010,12178,2.35
3/30/2010,13643,2.56
3/31/2010,8505,2.4
4/1/2010,12574,2.91
4/2/2010,8975,2.08
4/3/2010,9096,2.31
4/4/2010,9225,2.2
4/5/2010,9474,2.03
4/6/2010,9990,2.74
4/7/2010,10906,2.79
4/8/2010,7863,2.86
4/9/2010,13179,2.33
4/10/2010,12945,2.27
4/11/2010,13173,2.82
4/12/2010,13353,2.28
4/13/2010,12434,2.1
4/14/2010,9110,2.09
4/15/2010,11154,2.82
4/16/2010,14206,2.65
4/17/2010,9545,2.78
4/18/2010,13067,2.53
4/19/2010,12236,2.1
4/20/2010,13410,2.54
4/21/2010,12742,2.3
4/22/2010,11598,2.51
4/23/2010,7934,2.27
4/24/2010,11056,2.67
4/25/2010,14265,2.99
4/26/2010,9653,2.63
4/27/2010,14093,2.41
4/28/2010,9103,2.23
4/29/2010,14184,2.76
4/30/2010,12702,2.12
5/1/2010,9773,2.28
5/2/2010,14141,2.15
5/3/2010,11663,2.36
5/4/2010,13465,2.56
5/5/2010,12704,2.34
5/6/2010,8918,2.81
5/7/2010,7771,2.32
5/8/2010,8903,2.08
5/9/2010,13627,2.23
5/10/2010,8466,2.83
5/11/2010,12509,2.11
5/12/2010,10224,2.75
5/13/2010,9635,2.04
5/14/2010,12971,2.97
5/15/2010,9052,2.59
5/16/2010,8775,2.93
5/17/2010,10901,2.57
5/18/2010,13127,2.68
5/19/2010,13006,2.47
5/20/2010,9831,2.77
5/21/2010,8857,2.89
5/22/2010,10241,2.27
5/23/2010,10473,2.66
5/24/2010,11651,2.98
5/25/2010,11280,2.52
5/26/2010,11047,2.18
5/27/2010,10860,2.78
5/28/2010,9752,2.18
5/29/2010,9641,2.77
5/30/2010,9903,2.04
5/31/2010,11252,2.85
6/1/2010,9981,2.41
6/2/2010,12512,2.65
6/3/2010,8820,2.92
6/4/2010,10677,2.89
6/5/2010,8269,2.57
6/6/2010,10943,2.05
6/7/2010,13089,2.14
6/8/2010,13328,2.8
6/9/2010,8950,2.73
6/10/2010,9313,2.11
6/11/2010,11542,2.35
6/12/2010,11399,2.56
6/13/2010,12239,2.09
6/14/2010,13125,2.63
6/15/2010,8859,2.94
6/16/2010,8016,2.56
6/17/2010,8161,2.94
6/18/2010,12741,2.25
6/19/2010,12540,2.34
6/20/2010,10776,2.05
6/21/2010,10767,2.25
6/22/2010,9985,2.71
6/23/2010,9890,2.56
6/24/2010,13388,2.8
6/25/2010,13313,2.35
6/26/2010,12828,2.53
6/27/2010,13711,2.58
6/28/2010,13230,2.65
6/29/2010,12879,2.66
6/30/2010,12632,2.09
7/1/2010,11779,2.5
7/2/2010,11815,2.36
7/3/2010,8886,2.41
7/4/2010,8541,2.93
7/5/2010,10292,2.4
7/6/2010,11531,2.99
7/7/2010,8349,2.27
7/8/2010,11045,2.78
7/9/2010,14171,2.83
7/10/2010,9018,2.73
7/11/2010,9390,2.19
7/12/2010,9904,2.05
7/13/2010,14057,2.02
7/14/2010,9271,2.25
7/15/2010,14144,2.56
7/16/2010,11286,2.76
7/17/2010,11176,2.95
7/18/2010,11617,2.38
7/19/2010,10413,2.97
7/20/2010,11406,2.12
7/21/2010,9719,2.96
7/22/2010,10292,2.47
7/23/2010,13605,2.7
7/24/2010,13233,2.55
7/25/2010,13920,2.71
7/26/2010,8613,2.32
7/27/2010,7821,2.86
7/28/2010,9038,2.15
7/29/2010,13003,2.5
7/30/2010,13090,2.02
7/31/2010,8008,2.66
8/1/2010,10845,2.4
8/2/2010,13801,2.02
8/3/2010,13848,2.37
8/4/2010,12368,2.44
8/5/2010,7916,2.85
8/6/2010,8802,2.51
8/7/2010,10620,2.36
8/8/2010,10203,2.72
8/9/2010,12756,2.37
8/10/2010,12445,2.79
8/11/2010,13025,2.1
8/12/2010,8952,2.35
8/13/2010,9791,2.38
8/14/2010,11384,2.75
8/15/2010,8510,2.57
8/16/2010,10244,2.98
8/17/2010,12080,2.91
8/18/2010,13684,2.94
8/19/2010,7982,2.8
8/20/2010,10460,2.85
8/21/2010,11718,2.08
8/22/2010,8542,2.15
8/23/2010,11183,2.71
8/24/2010,9818,2.18
8/25/2010,12746,2.15
8/26/2010,8729,2.39
8/27/2010,8551,2.59
8/28/2010,11889,2.15
8/29/2010,10531,2.9
8/30/2010,10452,2
8/31/2010,7874,2.66
9/1/2010,7803,2.49
9/2/2010,14025,2.67
9/3/2010,12496,2.55
9/4/2010,10137,2.58
9/5/2010,12649,2.03
9/6/2010,9860,2.54
9/7/2010,13273,2.95
9/8/2010,11421,2.29
9/9/2010,10562,2.43
9/10/2010,10936,2.86
9/11/2010,14246,2.75
9/12/2010,10511,2.44
9/13/2010,11398,2.05
9/14/2010,13934,2.14
9/15/2010,13632,2.3
9/16/2010,11319,2.71
9/17/2010,10047,2.33
9/18/2010,11552,2.77
9/19/2010,10486,2.47
9/20/2010,10087,2.09
9/21/2010,12498,2.91
9/22/2010,13330,2.92
9/23/2010,13167,2.39
9/24/2010,9168,2.09
9/25/2010,9559,2.44
9/26/2010,11828,2.33
9/27/2010,14010,2.39
9/28/2010,8453,2.95
9/29/2010,12777,2.68
9/30/2010,8930,2.26
10/1/2010,9959,2.07
10/2/2010,14110,2.54
10/3/2010,10142,2.84
10/4/2010,12296,2.19
10/5/2010,8117,2.71
10/6/2010,9506,2.88
10/7/2010,13613,2.22
10/8/2010,8549,2.71
10/9/2010,12302,2.97
10/10/2010,8206,2.23
10/11/2010,9227,2.16
10/12/2010,9334,2.16
10/13/2010,8127,2.42
10/14/2010,12224,2.35
10/15/2010,11700,2.87
10/16/2010,10086,2.47
10/17/2010,12047,2.69
10/18/2010,11488,2.13
10/19/2010,9703,2.03
10/20/2010,12068,2.8
10/21/2010,13325,2.22
10/22/2010,9899,2.62
10/23/2010,13603,2.71
10/24/2010,8964,2.61
10/25/2010,10695,2.18
10/26/2010,10480,2.25
10/27/2010,8860,2.89
10/28/2010,13862,2.54
10/29/2010,8205,2.22
10/30/2010,12849,2.28
10/31/2010,14016,2.17
11/1/2010,12877,2.7
11/2/2010,8670,2.76
11/3/2010,10686,2.75
11/4/2010,10823,2.99
11/5/2010,12077,3
11/6/2010,11141,2.1
11/7/2010,13518,2.29
11/8/2010,8264,2.79
11/9/2010,9543,2.67
11/10/2010,9115,2.67
11/11/2010,10442,2.71
11/12/2010,9718,2.56
11/13/2010,9352,2.68
11/14/2010,14186,2.77
11/15/2010,10782,2.44
11/16/2010,8726,2.58
11/17/2010,12054,2.33
11/18/2010,11271,2.85
11/19/2010,8360,2.25
11/20/2010,12015,2.54
11/21/2010,8201,2.59
11/22/2010,10403,2.05
11/23/2010,9806,2.21
11/24/2010,12178,2.3
11/25/2010,12402,2.63
11/26/2010,13630,2.27
11/27/2010,8601,2.49
11/28/2010,12893,2.3
11/29/2010,11069,2.61
11/30/2010,8557,2.59
12/1/2010,7776,2.91
12/2/2010,14237,2.28
12/3/2010,8846,2.72
12/4/2010,8228,2.77
12/5/2010,12399,2.29
12/6/2010,13867,2.44
12/7/2010,9818,3
12/8/2010,8031,2.45
12/9/2010,12064,2.91
12/10/2010,13253,2.79
12/11/2010,9071,2.55
12/12/2010,9763,2.69
12/13/2010,8570,2.6
12/14/2010,14092,2.27
12/15/2010,14149,2.1
12/16/2010,9862,2.7
12/17/2010,13801,2.83
12/18/2010,13196,2.11
12/19/2010,13884,2.93
12/20/2010,9458,2.73
12/21/2010,9305,2.53
12/22/2010,13151,2.2
12/23/2010,14238,2.01
12/24/2010,13682,2.06
12/25/2010,13957,2.05
12/26/2010,8362,2.73
12/27/2010,8410,2.06
12/28/2010,10355,2.88
12/29/2010,12000,2.98
12/30/2010,11678,2.77
12/31/2010,10639,2.42
1/1/2011,7809,2.52
1/2/2011,8744,2.01
1/3/2011,7956,2.69
1/4/2011,11762,2.48
1/5/2011,10766,2.79
1/6/2011,8177,2.48
1/7/2011,8686,2.09
1/8/2011,13043,2.37
1/9/2011,11277,2.21
1/10/2011,13549,2.04
1/11/2011,9718,2.12
1/12/2011,11100,2.57
1/13/2011,11093,2.98
1/14/2011,12817,2.88
1/15/2011,12021,2.48
1/16/2011,13294,2.86
1/17/2011,12326,2.42
1/18/2011,8400,2.81
1/19/2011,10708,2.56
1/20/2011,13441,2.51
1/21/2011,9904,2.8
1/22/2011,12118,2.8
1/23/2011,9267,2.47
1/24/2011,13140,2.45
1/25/2011,10758,2.87
1/26/2011,13672,2.01
1/27/2011,8618,2.5
1/28/2011,12834,2.01
1/29/2011,10646,2.24
1/30/2011,11689,2.24
1/31/2011,14165,2.24
2/1/2011,12098,2.7
2/2/2011,8494,2.43
2/3/2011,9908,2.17
2/4/2011,8448,2.76
2/5/2011,13745,2.24
2/6/2011,10526,2.3
2/7/2011,12108,2.7
2/8/2011,13659,2.79
2/9/2011,13815,2.3
2/10/2011,9771,2.63
2/11/2011,12727,2.01
2/12/2011,10412,2.34
2/13/2011,14259,2.22
2/14/2011,11778,2.08
2/15/2011,12672,2.28
2/16/2011,11565,2.18
2/17/2011,12855,2.47
2/18/2011,12657,2.53
2/19/2011,9002,2.3
2/20/2011,9931,2.1
2/21/2011,10783,2.6
2/22/2011,11589,2.26
2/23/2011,10479,2.52
2/24/2011,13723,2.95
2/25/2011,8331,2.11
2/26/2011,7833,2.39
2/27/2011,8400,2.49
2/28/2011,8572,2.53
3/1/2011,13856,2.96
3/2/2011,9256,2.57
3/3/2011,7804,2.4
3/4/2011,8257,2.72
3/5/2011,14255,2.44
3/6/2011,8065,2.44
3/7/2011,13554,2.25
3/8/2011,9979,2.94
3/9/2011,12470,2.24
3/10/2011,11414,2.67
3/11/2011,14299,2.79
3/12/2011,13543,2.55
3/13/2011,8646,2.3
3/14/2011,14077,2.29
3/15/2011,13807,2.16
3/16/2011,8725,2.68
3/17/2011,12919,2.57
3/18/2011,8206,3
3/19/2011,8767,2.36
3/20/2011,13871,2.16
3/21/2011,13090,2.12
3/22/2011,13088,2.1
3/23/2011,8982,2.7
3/24/2011,14127,2.43
3/25/2011,10226,2.35
3/26/2011,11174,2.06
3/27/2011,13271,2.27
3/28/2011,9611,2.84
3/29/2011,11207,2.07
3/30/2011,9639,2.16
3/31/2011,9183,2.46
4/1/2011,11657,2.57
4/2/2011,11271,2.86
4/3/2011,11485,2.74
4/4/2011,10278,2.29
4/5/2011,12480,2.48
4/6/2011,9195,2.84
4/7/2011,13229,2.91
4/8/2011,13229,2.84
4/9/2011,7848,2.81
4/10/2011,8236,2.1
4/11/2011,9446,2.49
4/12/2011,8533,2.11
4/13/2011,10919,2.75
4/14/2011,9140,2.84
4/15/2011,13716,2.79
4/16/2011,10905,2.26
4/17/2011,8886,2.3
4/18/2011,11193,2.07
4/19/2011,12451,2.86
4/20/2011,11476,2.08
4/21/2011,8283,2.98
4/22/2011,11697,2.77
4/23/2011,12427,2.39
4/24/2011,12975,2.22
4/25/2011,10765,2.06
4/26/2011,8108,2.09
4/27/2011,11228,2.97
4/28/2011,10329,2.71
4/29/2011,9027,2.62
4/30/2011,11850,2.21
5/1/2011,13527,2.19
5/2/2011,12871,2.41
5/3/2011,12413,2.76
5/4/2011,12903,2.5
5/5/2011,14034,2.71
5/6/2011,14138,2.95
5/7/2011,13307,2.17
5/8/2011,11743,2.11
5/9/2011,11993,2.98
5/10/2011,11853,2.48
5/11/2011,10252,2.18
5/12/2011,12697,2.35
5/13/2011,12233,2.27
5/14/2011,7996,2.53
5/15/2011,13499,2.8
5/16/2011,10305,2.61
5/17/2011,12552,2.78
5/18/2011,10170,2.13
5/19/2011,9078,2.58
5/20/2011,10682,2.99
5/21/2011,8788,2.78
5/22/2011,10839,2.77
5/23/2011,14200,2.24
5/24/2011,8041,2.48
5/25/2011,8440,2.32
5/26/2011,9389,2.29
5/27/2011,9158,2.22
5/28/2011,13264,2.4
5/29/2011,12790,2.37
5/30/2011,13675,2.98
5/31/2011,11079,2.78
6/1/2011,11405,2.71
6/2/2011,9577,2.55
6/3/2011,11195,2.45
6/4/2011,14072,2.35
6/5/2011,11626,2.33
6/6/2011,7969,2.89
6/7/2011,7866,2.26
6/8/2011,10114,2.65
6/9/2011,7948,2.03
6/10/2011,11036,2.92
6/11/2011,9311,2.95
6/12/2011,12318,2.68
6/13/2011,12322,2.02
6/14/2011,12170,2.32
6/15/2011,12744,2.1
6/16/2011,8816,2.41
6/17/2011,8463,2.13
6/18/2011,8549,2.23
6/19/2011,12524,2.8
6/20/2011,14017,2.98
6/21/2011,11349,2.1
6/22/2011,12961,2.93
6/23/2011,10419,2.78
6/24/2011,12706,2.09
6/25/2011,10932,2.61
6/26/2011,12978,2.18
6/27/2011,8435,2.34
6/28/2011,11404,2.52
6/29/2011,9153,2.48
6/30/2011,8446,2.46
7/1/2011,9423,2.85
7/2/2011,9112,2.39
7/3/2011,10880,2.41
7/4/2011,10532,2.17
7/5/2011,10292,2.89
7/6/2011,13766,2.98
7/7/2011,14195,2.9
7/8/2011,10623,2.18
7/9/2011,8249,2.58
7/10/2011,13113,2.87
7/11/2011,11751,3
7/12/2011,8719,2.06
7/13/2011,8413,2.41
7/14/2011,9708,2.82
7/15/2011,10344,2.33
7/16/2011,13173,2.21
7/17/2011,7962,3
7/18/2011,10070,2.26
7/19/2011,13839,2.05
7/20/2011,10593,2.4
7/21/2011,8386,2.94
7/22/2011,9385,2.98
7/23/2011,12740,2.64
7/24/2011,11624,2.97
7/25/2011,10673,2.81
7/26/2011,13243,2.83
7/27/2011,8395,2.78
7/28/2011,10569,2.68
7/29/2011,11576,2.52
7/30/2011,12631,2.57
7/31/2011,13519,2.76
8/1/2011,12956,2.9
8/2/2011,8012,2.05
8/3/2011,9263,2.24
8/4/2011,10571,2.84
8/5/2011,14292,2.48
8/6/2011,11215,2.14
8/7/2011,10553,2.81
8/8/2011,8185,2.1
8/9/2011,8599,2.05
8/10/2011,9171,2.9
8/11/2011,10782,2.35
8/12/2011,8994,2.11
8/13/2011,12946,2.11
8/14/2011,10226,2.34
8/15/2011,12412,2.98
8/16/2011,14193,2.28
8/17/2011,9531,2.96
8/18/2011,12763,2.19
8/19/2011,13131,2.91
8/20/2011,11012,2.19
8/21/2011,13558,2.28
8/22/2011,13233,2.98
8/23/2011,11037,2.9
8/24/2011,8174,2.53
8/25/2011,10880,2.27
8/26/2011,9156,2.05
8/27/2011,8295,2.11
8/28/2011,13186,2.21
8/29/2011,9318,2.23
8/30/2011,11954,2.53
8/31/2011,14223,2.89
9/1/2011,11813,2.06
9/2/2011,9424,2.59
9/3/2011,11828,2.82
9/4/2011,10265,2.9
9/5/2011,10873,2.18
9/6/2011,9460,2.41
9/7/2011,12866,2.82
9/8/2011,9646,2.76
9/9/2011,10869,2.73
9/10/2011,11559,2.3
9/11/2011,9064,2.75
9/12/2011,11635,2.13
9/13/2011,11642,2.94
9/14/2011,13158,2.07
9/15/2011,10333,3
9/16/2011,10953,2.2
9/17/2011,10646,2.69
9/18/2011,12116,2.74
9/19/2011,12933,2.85
9/20/2011,13868,2.62
9/21/2011,10540,2.08
9/22/2011,11789,2.63
9/23/2011,12168,2.3
9/24/2011,13916,2.45
9/25/2011,11294,2.75
9/26/2011,12045,2.16
9/27/2011,10623,2.06
9/28/2011,10524,2.95
9/29/2011,9542,2.34
9/30/2011,10958,2.95
10/1/2011,11076,2.05
10/2/2011,13905,2.23
10/3/2011,13417,2.92
10/4/2011,12531,2.03
10/5/2011,10581,2.11
10/6/2011,11274,2.98
10/7/2011,13458,2.29
10/8/2011,11266,2.83
10/9/2011,11461,2.03
10/10/2011,10627,2.79
10/11/2011,10954,2.31
10/12/2011,10986,2.27
10/13/2011,12918,2.9
10/14/2011,10760,2.65
10/15/2011,8992,2.12
10/16/2011,14238,2.35
10/17/2011,9069,2.32
10/18/2011,10969,2.05
10/19/2011,12646,2.76
10/20/2011,12563,2.07
10/21/2011,14004,2.43
10/22/2011,7849,2.81
10/23/2011,12263,2.09
10/24/2011,14244,2.71
10/25/2011,9950,2.49
10/26/2011,14203,2.03
10/27/2011,11617,2.59
10/28/2011,9375,2.09
10/29/2011,12969,2.17
10/30/2011,7773,2.27
10/31/2011,14235,2.8
11/1/2011,9854,2.81
11/2/2011,10552,2.52
11/3/2011,11277,2.27
11/4/2011,11452,2.97
11/5/2011,11562,2.58
11/6/2011,9314,2.55
11/7/2011,11457,2.86
11/8/2011,9446,2.63
11/9/2011,11472,2.29
11/10/2011,10935,2.97
11/11/2011,10349,2.97
11/12/2011,9758,2.85
11/13/2011,10930,2.74
11/14/2011,9282,2.97
11/15/2011,10682,2.7
11/16/2011,11654,2.38
11/17/2011,12123,2.81
11/18/2011,10979,2.92
11/19/2011,11809,2.96
11/20/2011,11322,2.53
11/21/2011,10254,2.38
11/22/2011,9725,2.06
11/23/2011,9661,2.85
11/24/2011,10991,2.98
11/25/2011,10305,2.92
11/26/2011,11047,2.42
11/27/2011,12140,2.97
11/28/2011,9964,2.96
11/29/2011,10364,2.98
11/30/2011,9831,2.99
12/1/2011,9589,2.98
12/2/2011,11577,2.38
12/3/2011,9911,2.92
12/4/2011,9196,2.66
12/5/2011,9088,2.94
12/6/2011,10560,2.6
12/7/2011,10926,2.7
12/8/2011,10860,2.93
12/9/2011,11175,2.2
12/10/2011,10143,2.73
12/11/2011,13846,2.88
12/12/2011,11472,2.97
12/13/2011,10825,2.96
12/14/2011,11042,2.96
12/15/2011,12020,2.96
12/16/2011,12602,2.95
12/17/2011,11123,2.75
12/18/2011,10416,2.96
12/19/2011,10786,2.17
12/20/2011,12315,2.77
12/21/2011,11356,2.99
12/22/2011,12031,2.98
12/23/2011,10098,2.35
12/24/2011,10882,2.37
12/25/2011,11659,2.93
12/26/2011,10232,2.49
12/27/2011,10410,2.82
12/28/2011,9859,2.44
12/29/2011,10729,2.94
12/30/2011,10570,2.84
12/31/2011,12113,2.42
1/1/2012,12072,2.98
1/2/2012,10529,2.97
1/3/2012,12057,2.73
1/4/2012,10013,2.6
1/5/2012,9744,2.97
1/6/2012,11677,2.95
1/7/2012,12157,2.46
1/8/2012,11363,2.29
1/9/2012,11210,2.25
1/10/2012,10886,2.95
1/11/2012,10589,2.7
1/12/2012,12997,2.13
1/13/2012,11195,2.82
1/14/2012,9050,2.82
1/15/2012,10265,2.96
1/16/2012,9720,2.77
1/17/2012,10584,2.81
1/18/2012,12055,2.89
1/19/2012,9006,2.96
1/20/2012,11577,2.44
1/21/2012,9975,2.06
1/22/2012,12169,2.98
1/23/2012,10832,2.99
1/24/2012,11898,2.99
1/25/2012,10815,2.95
1/26/2012,10081,2.96
1/27/2012,11036,2.57
1/28/2012,9570,2.58
1/29/2012,11450,2.29
1/30/2012,11814,2.98
1/31/2012,11030,2.2
2/1/2012,11693,2.74
2/2/2012,11338,2.92
2/3/2012,11224,2.76
2/4/2012,8982,2.92
2/5/2012,14115,2.79
2/6/2012,10635,2.95
2/7/2012,10504,2.99
2/8/2012,10097,2.96
2/9/2012,10793,2.98
2/10/2012,11974,2.25
2/11/2012,11559,2.79
2/12/2012,10703,2.94
2/13/2012,11267,2.49
2/14/2012,11634,2.72
2/15/2012,10081,2.56
2/16/2012,11023,2.98
2/17/2012,12765,2.67
2/18/2012,11067,2.73
2/19/2012,12077,2.43
2/20/2012,11300,2.71
2/21/2012,8947,2.34
2/22/2012,11568,2.9
2/23/2012,10675,2.98
2/24/2012,11191,2.87
2/25/2012,11641,2.99
2/26/2012,11340,2.52
2/27/2012,8858,2.94
2/28/2012,11088,2.95
2/29/2012,11559,2.72
3/1/2012,12664,2.45
3/2/2012,11266,2.98
3/3/2012,9480,2.98
3/4/2012,10313,2.94
3/5/2012,8513,2.98
3/6/2012,10435,2.46
3/7/2012,11951,2.71
3/8/2012,10727,2.06
3/9/2012,11076,2.95
3/10/2012,8632,2.38
3/11/2012,9236,2.82
3/12/2012,10384,2.96
3/13/2012,9939,2.28
3/14/2012,10266,2.34
3/15/2012,10712,2.03
3/16/2012,10473,2.65
3/17/2012,12236,2.03
3/18/2012,12355,2.96
3/19/2012,11717,2.26
3/20/2012,10594,2.98
3/21/2012,9526,2.86
3/22/2012,11444,2.75
3/23/2012,10075,2.65
3/24/2012,13333,2.78
3/25/2012,10998,2.97
3/26/2012,10678,2.21
3/27/2012,10673,2.68
3/28/2012,10524,2.93
3/29/2012,11554,2.99
3/30/2012,10746,2.96
3/31/2012,10830,2.87
4/1/2012,10830,2.74
4/2/2012,10652,2.95
4/3/2012,8981,2.97
4/4/2012,10072,2.98
4/5/2012,11622,2.98
4/6/2012,8702,2.94
4/7/2012,10500,2.61
4/8/2012,10185,2.9
4/9/2012,11668,2.98
4/10/2012,11173,2.5
4/11/2012,10341,2.86
4/12/2012,10324,2.96
4/13/2012,11189,2.51
4/14/2012,12899,2.94
4/15/2012,11009,2.97
4/16/2012,11885,2.98
4/17/2012,11586,2.88
4/18/2012,12573,2.45
4/19/2012,11655,2.69
4/20/2012,10452,2.49
4/21/2012,10203,2.82
4/22/2012,12757,2.98
4/23/2012,11785,2.73
4/24/2012,10359,2.74
4/25/2012,11920,2.74
4/26/2012,11878,2.79
4/27/2012,12508,2.83
4/28/2012,10733,2.9
4/29/2012,11790,2.95
4/30/2012,11026,2.82
5/1/2012,13577,2.59
5/2/2012,11273,2.94
5/3/2012,8463,2.98
5/4/2012,10245,2.93
5/5/2012,10880,2.61
5/6/2012,11471,2.97
5/7/2012,8998,2.94
5/8/2012,10521,2.61
5/9/2012,10705,2.97
5/10/2012,12644,2.71
5/11/2012,10895,2.86
5/12/2012,9841,2.27
5/13/2012,11185,2.96
5/14/2012,12309,2.98
5/15/2012,11504,2.27
5/16/2012,10293,2.99
5/17/2012,11478,2.93
5/18/2012,10472,2.99
5/19/2012,10278,2.96
5/20/2012,9777,2.23
5/21/2012,10061,2.7
5/22/2012,11497,2.93
5/23/2012,11319,2.96
5/24/2012,12558,2.98
5/25/2012,10690,2.95
5/26/2012,10050,2.99
5/27/2012,11422,2.96
5/28/2012,10275,2.18
5/29/2012,10942,2.77
5/30/2012,11096,2.94
5/31/2012,10871,2.96
6/1/2012,10071,2.53
6/2/2012,11589,2.87
6/3/2012,10361,2.67
6/4/2012,12107,2.99
6/5/2012,9604,2.56
6/6/2012,12664,2.45
6/7/2012,9896,2.86
6/8/2012,10127,2.99
6/9/2012,12432,2.11
6/10/2012,11630,2.25
6/11/2012,8906,2.98
6/12/2012,11629,2.44
6/13/2012,10145,2.93
6/14/2012,13053,2.81
6/15/2012,10931,2.45
6/16/2012,11294,2.96
6/17/2012,11153,2.11
6/18/2012,13127,2.77
6/19/2012,11418,2.75
6/20/2012,10028,2.3
6/21/2012,11902,2.62
6/22/2012,12227,2.88
6/23/2012,10026,2.99
6/24/2012,12660,2.91
6/25/2012,10688,2.98
6/26/2012,10117,2.78
6/27/2012,11462,2.61
6/28/2012,11152,2.95
6/29/2012,10709,2.66
6/30/2012,10252,2.45
7/1/2012,12720,2.78
7/2/2012,12330,2.06
7/3/2012,10525,2.79
7/4/2012,11910,2.64
7/5/2012,12920,2.97
7/6/2012,11533,2.99
7/7/2012,9805,2.98
7/8/2012,11192,2.47
7/9/2012,9716,2.36
7/10/2012,10189,2.92
7/11/2012,11334,2.39
7/12/2012,10686,2.98
7/13/2012,11273,2.97
7/14/2012,10790,2.93
7/15/2012,12312,2.42
7/16/2012,10950,2.88
7/17/2012,11348,2.95
7/18/2012,8748,2.99
7/19/2012,9695,2.97
7/20/2012,9959,2.55
7/21/2012,12119,2.95
7/22/2012,10112,2.98
7/23/2012,9273,2.94
7/24/2012,11906,2.61
7/25/2012,10952,2.82
7/26/2012,10911,2.95
7/27/2012,11760,2.85
7/28/2012,10495,2.46
7/29/2012,10921,2.83
7/30/2012,9242,2.56
7/31/2012,11544,2.88
8/1/2012,11587,2.53
8/2/2012,12246,2.97
8/3/2012,10265,2.95
8/4/2012,10486,2.91
8/5/2012,11381,2.23
8/6/2012,12368,2.62
8/7/2012,11226,2.86
8/8/2012,10534,2.98
8/9/2012,9870,2.16
8/10/2012,10797,2.97
8/11/2012,11339,2.69
8/12/2012,10118,2.45
8/13/2012,9967,2.97
8/14/2012,11581,2.96
8/15/2012,11375,2.46
8/16/2012,11603,2.99
8/17/2012,9404,2.95
8/18/2012,9900,2.82
8/19/2012,11227,2.48
8/20/2012,12499,2.76
8/21/2012,11638,2.88
8/22/2012,9534,2.98
8/23/2012,12084,2.79
8/24/2012,10534,2.69
8/25/2012,10585,2.78
8/26/2012,10513,2.12
8/27/2012,8551,2.96
8/28/2012,12007,2.72
8/29/2012,10455,2.46
8/30/2012,9715,2.67
